,ID,Name,Rating,Delivery,Price Tier,Tips,Location,Price,Reservations,Credit Cards,Outdoor Seating,Wi-Fi,Breakfast,Brunch,Lunch,Dessert,BYO,Street Parking,Restroom,Dinner,Full Bar,Wheelchair Accessible,Music,Public Lot,Cocktails,Live Music,Happy Hour,Beer,No,Wine,Private Room,Coat Check,Tasting Menu,Table Service,Take-out,ATM,Bar Snacks,TVs,Jukebox,Valet Parking,Private Lot,Bar Service
167,5622cbbf498e6aeb7e1a319e,Heffe Tacos,7.8,True,1.0,"['The lamb belly burrito is really good.', 'Beef cheek tacos are legit']","['19125', 39.97325633239716, -75.13376381446652]",$,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,57e0485f498ee48cf2e0ae2f,honeygrow,7.7,True,2.0,"['Great fresh food, at reasonable prices']","['19122', 39.974539897491454, -75.13417238303865]",$$,No,Yes (incl. Discover & Visa),Yes,Free,,Brunch,Lunch,Dessert,,,,Dinner,,,,,,,,,,,,,,,,,,,,,,
169,52e6e03a498e610c8071539b,Sancho Pistola's,8.2,False,2.0,"[""Unlimited brunch is legit here and the servers will fill your cups like double D's"", ""From the people who brought you Jose Pistola's – enjoy 10 beer taps dispensing locals & crafts plus a solid list of tequilas & mescals. You must try the oyster po' boy tacos or the tortilla soup.""]","['19123', 39.968855, -75.135199]",$$,No,Yes,Yes,,,,Lunch,,,,,,Full Bar,,,,Cocktails,,Happy Hour,Beer,,,,,,,,,,,,,,
170,50423c9ee4b0b174486a25b4,Baan Thai,8.0,True,1.0,"['Great service, authentic Thai. Excellent weekend lunch deal.', ""First timer - ashamed I wasn't more adventurous ... The entry level dishes (shrimp pad thai, egg roll, Thai salad) were so superb they demand repeat visits to try everything else.""]","['19123', 39.96722334866044, -75.14086514691434]",$,Yes,Yes (incl. Visa & MasterCard),No,,,,,,BYO,,Yes,,,Yes,,,,,,,,,,,,,Take-out,,,,,,,
171,4dc32356c65b89d3ca34203c,Kurth's Seafood,7.4,False,3.0,"['Heaven under the sea n the hood.', 'Food was a good price and was very good']","['19122', 39.985363, -75.147913]",$$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,54db8074498ea38f92049830,Saige Café,7.1,True,1.0,"['Not happy with the owner, seems a bit stuck up. The ladies are good although sloppy in handling e-cards. Love the location and the atmo. Food is okay, coffee is average for the price.', 'Very nice Café! Good food, friendly staff, and a pretty fast WiFi :)']","[nan, nan, nan]",$,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,5bd348a6d41bb7002c49f001,honeygrow,7.5,False,1.0,,"['19122', 39.974610999999996, -75.13417199999999]",$,,Yes (incl. Discover & Visa),Yes,Free,,,Lunch,Dessert,,,,Dinner,,,,,,,,,,,,,,,,,,,,,,
174,554e92e2498eadf2d0790d0d,Tandoor India Fishtown,7.4,False,2.0,"['Great food great service', 'Tandoor chicken, curry and rasmalai is a must!']","['19122', 39.978192, -75.133989]",$$,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,5519cb16498e2bfe66145928,Joe's Steaks & Soda Shop,8.0,True,1.0,"['the food is delicious!! where can you find a chicken cheesesteak that is awesome and is made with actual chicken breast? here you can ! The pickle and pepper bar is the cherry on top. great service !', ""Oh, I have to put my own ketchup on? You're not going to do it for me? Where are we, Pittsburgh? How do I rate zero stars on this thing?""]","['19123', 39.96898197344018, -75.13444036664868]",$,,Yes (incl. Discover & Visa),No,,,,Lunch,,,Street,,Dinner,,,,,,,,,,,,,,,,,,,,,,
176,59a483c315173e2a7a83c4c0,WhichWich Sandwiches,7.3,False,1.0,,"['19122', 39.979645, -75.155131]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,54ad3f49498e26252e336cae,Gryphon Cafe,7.4,False,1.0,"['The interior—industrial construction site meets gutted Victorian livingroom? Not quite my cup of tea but the hot cocoa tastes like it’s not from a mix, so worth a pit stop', 'Coffee, soups & sandwiches. Great atmosphere.']","['19122', 39.97420891301459, -75.13499242612316]",$,,Yes,No,Yes,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,
178,4bd5a07dcfa7b713541126da,Café La Maude,9.5,True,2.0,"['The gaufre BLT is to die for, have some latte and your day will be perfect, an awesome place or the best place for brunch, highly recommended for travellers', 'Best place in town! Eat EVERYTHING! save your calories another time.']","['19123', 39.96421025040534, -75.14441952790673]",$$,No,Yes,No,No,Breakfast,Brunch,Lunch,,BYO,,,,,,,,,,,,,,,,,,,,,,,,,
179,538cd068498ec4962f50d940,Federal Donuts,8.5,False,2.0,"['The donuts can be frozen and when thawed they are still yummy!!!!!!!', 'The donuts are incredible. The speciality donuts are always fun flavor combinations and the hot fresh donuts are phenomenal. Worth a visit when in Philly - no matter what location you visit!! 🍩']","['19123', 39.96419631618255, -75.14935941662657]",$$,No,Yes,No,,Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,458e9dd5f964a52013401fe3,Honey's Sit 'n Eat,8.8,False,2.0,"[""This Breakfast Bomb's a thick-as-a-plate pancake that's sprinkled with powdered sugar and stuffed with Lancaster County eggs and your pick of seven available breakfast meats."", 'No matter what dish you order, make sure you get one of their latkes.']","['19123', 39.96385375077135, -75.14441370766173]",$$,No,No,Yes,,Breakfast,,Lunch,,BYO,,,,,,,,,,,,,,,,,,,Yes,,,,,,
181,419e8900f964a5202f1e1fe3,North Third Restaurant,8.9,False,2.0,"['One of the reasons to travel to Northern Liberties. The food is great, good variety of beer and really nice atmosphere.', 'Eat a crispy chicken sandwich this week']","['19123', 39.963445106697804, -75.14286226635875]",$$,Yes,Yes,No,,,,Lunch,,,,,Dinner,Full Bar,,,,Cocktails,,,Beer,,Wine,,,,,,,,,,,,
182,40b28c80f964a52087f91ee3,Silk City Diner Bar & Lounge,8.5,True,2.0,"['Join DJ DEEJAY, Brian Cassidy and Paul Thorson every Saturday Night playing Top 40 and all of your favorite throwbacks from 10pm - 2am! Cover charge applies.', 'This typical looking diner serves up anything but standard brunch fare on the inside. Order the smothered chicken and waffles and a Pimms Cup: Pimms, fresh lime, ginger beer, cucumber and mint.']","['19123', 39.961187452455796, -75.14629106668077]",$$,No,Yes (incl. American Express),Yes,Yes,,Brunch,Lunch,,,,,Dinner,Full Bar,,,,Cocktails,Live Music,Happy Hour,Beer,Yes,Wine,,,,,,,,,,,,
183,43e9e70bf964a5201f2f1fe3,The Abbaye,8.7,False,2.0,"['seitan cheesesteak omg. the garlic aioli is to die for.', 'Enjoy $3 well drinks, $5 glasses of wine, or $2 off all drafts from 4-6pm Mondays - Fridays !!']","['19123', 39.96228629097405, -75.14299446276546]",$$,Yes,Yes (incl. Discover & Visa),Yes,Free,,Brunch,Lunch,Dessert,,,,Dinner,Full Bar,,,,Cocktails,,Happy Hour,Beer,,Wine,,,,,,,,,,,,
184,4a3aebbcf964a5206da01fe3,Rustica Pizza,8.8,False,1.0,"['Pay with Levelup and save $$$$!!!', ""Best Pizza by the slice in the city, hands down.  Don't argue, just see for yourself.""]","['19123', 39.96421, -75.14047]",$,No,Yes (incl. American Express),No,Yes,,Brunch,Lunch,,,,,Dinner,,,,,,,,,,,,,,,,,,,,,,
185,40b28c80f964a52088f91ee3,Standard Tap,8.6,False,2.0,"[""Order whatever is on the hand pump. It's always fresh and smooth."", 'Even with drafty old windows the upstairs fireplace will keep you warm.']","['19123', 39.964151790856484, -75.14050137804128]",$$,Yes,Yes (incl. Discover & Visa),Yes,Yes,,,,,,,,Dinner,Full Bar,,,,Cocktails,,Happy Hour,Beer,,Wine,,,,,,,,,,,,
186,4c9de72354c8a1cd38fa874b,Green Eggs Cafe,8.5,False,2.0,"['Always go for the Rosemary Homefries! So good, especially if crispy.', ""If they're serving up chicken and waffles, you'd be remiss not to try it. Best. Meal. Ever.""]","['19123', 39.96240913924677, -75.14100250823124]",$$,Yes,Yes (incl. American Express),Yes,No,Breakfast,Brunch,Lunch,,BYO,,,,,,,,,,,,,,,,,,,,,,,,,
187,4ae39479f964a520e29621e3,Sazon Restaurant & Cafe,8.5,False,2.0,"['Venezuelan cuisine comes alive at the homey bring-your-own-bottle (BYO) spot perfect for gluten-free eaters and vegetarians.', 'Sazon sampler is great!']","['19123', 39.961704525447544, -75.15443548599826]",$$,Yes,No,No,,,,,,,,,,,,,,Cocktails,,,,,,,,,,,,,,,,,
188,4fece8c5e4b015d24ebadbef,Circles Contemporary Thai,8.4,True,2.0,"['Order your food Thai Hot if you dare!', ""This is the best place for Thai food! It's so fancy inside but the price is very affordable. Their pad Thai and pad kee maw are sooooooo delicious!!!""]","['19123', 39.96336864566448, -75.1409057208259]",$$,,Yes (incl. Visa & MasterCard),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,4a4ee6c1f964a5202faf1fe3,Cantina Dos Segundos,8.5,False,2.0,"['get free chips and salsa.', 'Buy the chips and salsa for take-out. Its $2.50 and they give you huge tubs of salsa and an entire bag of chips! Steal of a deal']","['19123', 39.96487049573255, -75.1405111980139]",$$,Yes,Yes (incl. American Express),No,,,,Lunch,,,,,Dinner,Full Bar,,,,Cocktails,,Happy Hour,Beer,,,,,,,,,,,,,,
190,561e823f498e8704412356b4,Spuntino Philly,8.4,False,1.0,"['Pizza was incredible.   So was the salad.', 'Valdostana a white pizza favorite.']","['19123', 39.96196803684069, -75.14107203910409]",$,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,55134324498eb766d2fbfb9c,Heritage,8.3,True,3.0,"['Try the veal', 'Listen to live bluegrass during brunch on Sunday.']","['19123', 39.964595417990765, -75.14074571398977]",$$$,,Yes,Yes,,,Brunch,Lunch,,,,,Dinner,Full Bar,,,,Cocktails,Live Music,Happy Hour,Beer,,,,,,,,,,,,,,
192,5741053e498e6896a5203266,Poke Bowl,8.4,False,,"['Brown rice poke bowl with a mix of salmon, tuna, and albacore- SO GOOD.']","['19123', 39.96553290820934, -75.1404943395997]",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,58fa15763731ee158a27e290,Roy Pitz Barrel House,8.0,False,3.0,"['Horrible service. But the beers were great', 'Great beer selection and ones I had were all good. Food looked good as well although all I had was Fries']","['19123', 39.961543957360355, -75.15423385701772]",$$$,,,,,,Brunch,Lunch,,,,,Dinner,,,,,,,Happy Hour,Beer,,,,,,,,,Bar Snacks,,,,,
194,59aeca970d2be74acd8cf78b,Blackbird Pizzeria,8.0,False,1.0,"['vegan pizza and seitan  wings!!', 'Italian “sausage” and anything with the cheez sauce. Vegan cheese used in pizza is Violife, which is coconut based and melts way better than soy cheeses.']","['19123', 39.961375086467264, -75.14138185363863]",$,,,,,,,Lunch,Dessert,,,,Dinner,,,,,,,,,,,,,,,,,,,,,,
195,52f5f6ef11d22a1cb273e9b3,Bourbon & Branch,7.9,True,2.0,"[""There's a huge pub grub menu, an array of whiskeys available in one-ounce pours to encourage exploration, live music, cocktails with goofy names, movie nights, burlesque...you wont be bored here."", 'The bar upstairs is great. Excellent venue for live music and they host a lot of talented young musicians. Acoustics are great too.']","['19123', 39.96207900303526, -75.14112050217588]",$$,Yes,Yes,Yes,,,Brunch,Lunch,,,,,Dinner,Full Bar,,,,Cocktails,Live Music,Happy Hour,Beer,,,,,,,,,,,,,,
196,54b6b775498ebacc93d80558,W/N W/N,7.8,False,1.0,"['No more pizza under new management unfortunately. But they have burgers and sandwiches. And don’t go between 3-5 pm, they don’t serve any food', 'Good coffee, great pizza, but get there RIGHT at 5 if you didn’t reserve a pizza. Also, it’s a real bar with creative drinks.']","['19123', 39.96168755798529, -75.15423402766912]",$,,,No,,,,,,,,,,Full Bar,,,,Cocktails,,,,,,,,,,,,,,,,,
197,50945f93e4b0272e0f334633,Del Rossi's Cheesesteak Co,7.4,True,1.0,"['VIP table I am  foood her all nige to 2 am', 'Burgers are better than the steaks.  Stays open late.  Good late night eats!']","['19123', 39.96135175510897, -75.14498149435359]",$,No,Yes (incl. Discover & MasterCard),No,,,Brunch,Lunch,,,,,Dinner,,,,,,,,,,,,,,,,,,,,,,
198,5744e296498e85204a08eb65,El Purepecha,7.7,True,1.0,,"['19123', 39.960654999999996, -75.154563]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,5668d175498e7c5a3fb0c6d0,3 J's Food Market,7.5,True,1.0,['Great hoagies for a quick cheap lunch'],"['19123', 39.96301207650566, -75.14087495941841]",$,,,No,,,Brunch,Lunch,,,,,Dinner,,,,,,,,,,,,,,,,,,,,,,
200,49fc5adbf964a520926e1fe3,Cafe Lift,8.7,True,2.0,"[""Order the breakfast burrito or huevos rancheros for lunch. You won't be disappointed."", 'Amazing food and atmosphere. Get the mushroom frittata- zero regrets']","['19123', 39.96035085071555, -75.15962635153404]",$$,No,No,No,Yes,Breakfast,Brunch,Lunch,,BYO,Street,,,,,Yes,,,,,,,,,,,,,Yes,,,,,,
201,4a08b0b4f964a5200b741fe3,Osteria,8.8,True,3.0,"[""The Chicken Liver Rigatoni is one of Philly's best dishes, and the pizza is some of the best in the city. [Eater 38 Member]"", ""On March 30, Osteria’s Jeff Michaud & Elisa Scavino, & producer Paolo Scavino, will host a dinner featuring a spring-appropriate menu & the always-wonderful wines. Don't miss it.""]","['19130', 39.965029, -75.161056]",$$$,,Yes (incl. Discover & Visa),No,,,,,,,,,Dinner,Full Bar,,,,Cocktails,,,Beer,,Wine,,,,,,,,,,,,
202,562ac902498ee676140a2070,Santucci's Original Square Pizza,8.5,True,1.0,"[""Get a works pizza. It's not your typical pizza experience, but still one of my favorites in Philly."", 'The pizza is great, pasta only ok']","['19123', 39.9652876, -75.1603945]",$,,,,,,,,,,,,,,,,,Cocktails,,,,,,,,,,,,,,,,,
203,5278353b11d247fb9538c9c9,Jimmy G's Steaks,8.4,True,1.0,"['Amazing cheese steaks!!', 'Really great cheesesteaks! Love the outdoor seating as well. A gem on North Broad']","['19123', 39.96620678790365, -75.16053484292783]",$,,Yes,Yes,,,,Lunch,,,,,Dinner,,,,,,,,,,,,,,,,,,,,,,
204,4c503a693a6f2d7f18dd3577,Petes Clown House,9.0,False,1.0,"['He Man Special! Eat it.', 'Best breakfast around. Try the specials']","['19124', 40.00373976583405, -75.09459756755432]",$,No,,No,,Breakfast,Brunch,Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,4b979874f964a520af0a35e3,Chick-fil-A,8.5,False,1.0,"['Try the new spicy chicken tortilla soup!!!', 'Get the kids meal and replace the toy with ice cream. Great deal$$']","['19137', 39.997282, -75.0927623]",$,No,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,4bc0dc24b492d13a6608a560,Renzi's Pizzeria,8.0,True,1.0,"['Best pizza in the area, pretty good compared to most pizza in the city', 'Pretty good pizza.']","['19137', 39.99818399557578, -75.07431161401095]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,4f1afeb6e4b0bf7628c53503,Liberty Bell Resturant,7.2,False,1.0,"['Awesome food, tuna hoagies are amazing!', 'The salad. Was. Great. Love the bake fish.']","['19124', 40.022362, -75.07752099999999]",$,No,,No,,Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,4c068120517d0f475011f615,Philly Pretzel Factory,7.1,False,1.0,['Great. For Breakfast'],"['19124', 40.02308696890099, -75.07794850017338]",$,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,4b511e00f964a520504327e3,The Taste of Brazil - Philadelphia,7.7,True,2.0,"['One of the best Brazilian restaurants in the Philly area.', 'One of the best dessert 👌🏽😍!']","['19149', 40.033612373410996, -75.0717890022429]",$$,,Yes (incl. Discover & Visa),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,552e9dea498e096460ec05cd,East Coast Wings & Grill,7.5,True,2.0,"['The fried pickles spears are amazing.', 'Banging wings. Highly recommend']","['19134', 39.9939238, -75.0913888]",$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,4d8922ff4757721e02cc9b69,Old London Style Pizza,6.9,False,1.0,['At least 2 of the counter girls are gorgeous...but everyone is extremely nice...pizza is very good'],"['19124', 40.010379, -75.07902]",$,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,4c8ac4e03dc2a1cd5319b032,Johnnies Italian restaurant,7.5,False,2.0,"['Great service and excellent food.', 'Good food in a cozy family restaurant']","['19135', 40.02271205, -75.06346464157104]",$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,4c83c46374d7b60c5d748cd8,Dunkin',7.0,False,1.0,"['Great Breakfast. Roll', 'Great customer service and speedy checkout!']","['19137', 40.008265462895075, -75.0737908219514]",$,,Yes (incl. American Express),No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,4ba36d88f964a5202f3c38e3,Dunkin',7.1,True,1.0,"['This dd has great coffee and is really quick ! This is my favorite one:)', ""They get your coffee right and they're very friendly. MUCH better than the D&D a few blocks down the road""]","['19124', 40.01121528423966, -75.11301330706635]",$,,Yes (incl. American Express),No,Yes,Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,4b1f28a2f964a520832424e3,Checkers,6.9,True,1.0,"[""Don't bother getting ur check in milkshake! They don't even kno what four square is!"", 'The best place after coming in late from the club']","['19124', 40.03104408063537, -75.084263364418]",$,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,55c3972f498e73016e9f82bd,Wingstop,7.1,True,2.0,,"['19137', 39.996554891859304, -75.08994042662216]",$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,4be9b91c61aca59356e78200,Dunkin',6.7,False,1.0,"[""Love the morning crew! They're always superfast and accurate which gets me to work on time!"", ""They don't honor the special here :( I want my free med ice coffee!!!""]","['19124', 40.02335768775721, -75.07716919647898]",$,,Yes (incl. American Express),No,No,Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,4b941141f964a520926534e3,Popeyes Louisiana Kitchen,7.2,True,1.0,"['Chicken pretty good', 'By far, the worst fast food place in the area.']","['19134', 39.99276708185517, -75.09763231930089]",$,,Yes (incl. American Express),Yes,,,Brunch,Lunch,,,,,Dinner,,,,,,,,,,,,,,,,,,,,,,
219,4bd87b66f645c9b6c40ba8e0,Burger King,7.2,False,1.0,"['Try the assorted Sweeten/Unsweeten Tea kiosk. *Free refills', 'I just think fast food restaurants would be much better experience if they let you be a number. Somehow the girl in the cashier got my simple name right. I’d rather be order 15 than a name!']","['19134', 39.99371943913911, -75.09453792390161]",$,,,No,,,Brunch,Lunch,,,,,Dinner,,,,,,Live Music,,,,,,,,,,,,,,,,
220,4c0af4097e3fc9284599f482,Romano's Catering,6.3,False,2.0,"['It was pretty good!!!', 'What a lovely place! Food was good too.']","['19124', 40.01312010866186, -75.09473224056909]",$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,4dd2777d814d415b769440b6,Checkers,7.0,True,1.0,"['Bad service great fries', ""Don't go when u have a dog in the car""]","['19134', 39.9934959, -75.097568]",$,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,4c38b90eae2da593d42f01c6,Dunkin',6.5,False,1.0,"['Not the best of Dunkin Donuts', 'Friendly people. Was surprised how clean the bathroom was.']","['19124', 40.00564570035046, -75.09578934999507]",$,,Yes,No,Yes,Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,50746301e4b005f151676cfe,Popeyes Louisiana Kitchen,6.1,True,1.0,['This one takes Credit Cards!'],"['19124', 40.01658614206784, -75.09637127436477]",$,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,4cbdc2e9bac93704ae23007d,Church's Chicken,6.2,False,1.0,['Slow  just plain slow'],"['19124', 40.006502000000005, -75.096482]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,4af75999f964a520a50822e3,Taco Bell,6.6,True,1.0,"[""Whine loud enough from the passenger seat at the second window how about how much sauce you didn't get at the first window and they will give you more. Facts!!"", 'This taco bell is the best in philly. Hands down.  Clean with excellent customer service']","['19134', 39.993680411704155, -75.09569438520096]",$,No,Yes (incl. American Express),Yes,,,,Lunch,,,,,Dinner,,,,,,,,,,,,,,,,,,,,,,
226,4bb50231eb6dd13ab9a596e4,Wendy’s,6.4,True,1.0,"['I hate Wendys!!!!!!', 'Try our New Bacon Portabella Melt']","['19124', 40.01162602429277, -75.11547683378163]",$,,Yes,No,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,
227,4c6b5bfc7c052d7fe19929cf,McDonald's,6.1,False,1.0,"[""Not the cleanest of MC Donald's"", 'They gave me my food major quick, and it was still quite warm (:']","['19124', 40.00629306542047, -75.09459435939789]",$,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,4ba684a0f964a520475a39e3,Applebee's Grill + Bar,6.5,True,2.0,"['For an appetizer, try the Spinach & Artichoke Dip.', ""Check out all the photos of the Frankford Chiefs football team of '07!""]","['19134', 39.99312103169282, -75.09274950826158]",$$,No,Yes (incl. Discover & Visa),No,,,Brunch,Lunch,,,,,Dinner,,,,,Cocktails,,,,,,,,,,,,,,,,,
229,4e4e250ebd4101d0d7a3497a,KFC,5.9,False,1.0,['Slow as hell...left after waiting 10 minutes and still no one could put their cell phone down to wait on people...'],"['19124', 40.006611446993084, -75.09425250735762]",$,,Yes,No,,,Brunch,Lunch,,,,,Dinner,,,,,,,,,,,,,,,,,,,,,,
230,4c2e3503987f20a10fc24aaa,Taco Bell,5.8,False,1.0,"['I waited in line 20 minutes for bean burritos. To apologize they gave me a free taco & burrito with meat...', 'Sooooo sloooooooow']","['19124', 40.00666970755533, -75.09414704603245]",$,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,4c769a92c219224bbcb0a528,Church's Chicken,5.9,False,1.0,"[""The dining area is rather large for a Church's chicken - plenty of seats!"", 'The staff is really friendly']","['19124', 40.02301961104596, -75.07680410288015]",$,,Yes (incl. Visa & MasterCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,4c8ea7e81664b1f7862ba22f,Little Caesars Pizza,6.1,False,1.0,"['Oooohhhhhh yeah!!! You KNOW you want the CRAZY BREAD to fuel your CRAZY NIGHT!!!', ""It's just a average place""]","['19134', 39.9950241247399, -75.09551134270527]",$,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,4cf79a0f71538cfab523bc2e,Express Quicky Mart,,True,2.0,"['Great hoagies.', 'Good Breakfast. Food']","['19124', 40.012441092578825, -75.0885902929636]",$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,4d62ba1c5c39b1f781051e4a,Coffee House Too,8.8,False,1.0,"[""Complimentary mimosa while you wait for your food? Can't beat that. #NiceTouch"", ""I'm in love with this place ... I go into to them playing misfits, they're dog friendly, and show alot of customer appreciation! The Staff is awesome, people I like to see before coffee ...rare breed.""]","['19125', 39.97683008925086, -75.12368091340477]",$,No,No,Yes,No,,,,,,,,,,,,,Cocktails,,,,,Wine,,,,,,,,,,,,
235,4e7904f262e16455529ea095,Loco Pez,8.5,False,2.0,"['Follow Loco Pez (@locopeztacos) on Twitter to find out when their weekly, very spontaneous, $1 taco night is.', 'The new hotspot for tacos and modern Mexican food that is wowing the critics and locals alike. Follow their Twitter account for random daily dealage on some fantastic food. [Eater 38 Member]']","['19125', 39.97684357384847, -75.127390339885]",$$,No,No,No,,,Brunch,Lunch,,,,,Dinner,Full Bar,,,,Cocktails,,Happy Hour,Beer,,,,,,,,,,,,,,
236,514a4811e4b0476abf4575f2,Cedar Point Bar and Kitchen,8.2,False,2.0,"['Kale martini? HUH? Yes please! #weirdbutgood', 'Check out the interesting menu items']","['19125', 39.97687265307857, -75.12766820028347]",$$,No,Yes,Yes,,,Brunch,Lunch,,,Street,Yes,Dinner,Full Bar,Yes,,,Cocktails,,,Beer,,,,,,,,,,Yes,,,,
237,55ca4248498e81c114e55a38,Andy's Chicken,8.1,False,2.0,"['Sweet chili fried chicken, the most scrumptious flaky chicken you’ll ever try .', 'Their sweet chilli very nice place clean you will love it!']","['19125', 39.977517, -75.128394]",$$,,Yes (incl. Discover & MasterCard),Yes,,,,,,,,,,,,,,,,Happy Hour,,,,,,,,,,,,,,,
238,4e35980ba8092599ee067c28,Pizza Brain,8.8,True,1.0,"['Pizza Brain has got a serious amount of national attention, and the pizza quality is no joke, either. A must-visit for everyone. [Eater 38 Member]', ""Be sure to ask for a slice of their sweet potato pie pizza. Bug them if u have to!! It's so worth it!""]","['19125', 39.980759391426865, -75.12828499368885]",$,No,No,Yes,Yes,,Brunch,Lunch,,BYO,,,Dinner,,,,,,,Happy Hour,Beer,,,,,,,,,,,,,,
239,5cce0511d41bb7002c42d3d2,Circles + Squares,8.4,False,1.0,"['Simple, delicious options', 'Square pie is out of this world good']","['19125', 39.981163, -75.12326]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,576b2181498e2dd64bf1a9a3,Medusa,7.6,False,1.0,"['Wood fired crispy wings are our favorite; sauce unnecessary. Pizza Olivera is quite a meal with mouth watering steak. The housemade desserts are exquisite. The top deck is surprisingly enjoyable.', 'Beautifully designed interior two floor restaurant with a roof deck, byob, wood fire pizza, salads, grill, Italian desserts and coffee']","['19125', 39.97703202733693, -75.12395560804609]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,5527b111498e00d18e3aee35,Franny Lou's Porch,8.7,True,1.0,"['Good coffee and community spot.', ""Great neighborhood coffee shop, I go almost every day (it's on my block).""]","['19125', 39.983498176170215, -75.12937879357015]",$,No,,Yes,Yes,Breakfast,Brunch,Lunch,,,,,,,,,,,Live Music,,,,,,,,,,,,,,,,
242,4ab81041f964a520087c20e3,Primo Hoagies,7.5,True,1.0,"['Gona be pissed if its cash only.', ""I live 70 miles outside of Philly and whenever I come close I make sure I stop and get a hoagie.  They are hands down best I've EVER had anywhere""]","['19125', 39.97598496993786, -75.12677184778119]",$,,Yes (incl. Discover & Visa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,4a86e9acf964a5209d0120e3,Sulimay's Restaurant,8.0,True,1.0,"['Great food and wonderful staff! I always feel at home here. The homemade cupcake you get the first time you check-in is awesome. Also, be sure to say hi to Joe!', 'great service! great coffee! sold!']","['19125', 39.97170947550354, -75.1260183701946]",$,No,No,No,,Breakfast,Brunch,Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,4baa804bf964a5206b6f3ae3,Stock's Bakery,8.9,True,1.0,"['Best pound cake In Philadelphia!', 'Most legit pound cake in Philly. It freezes well, so stock up!']","['19125', 39.97892999626092, -75.11522107051495]",$,No,Yes (incl. MasterCard),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,5abbb4d435d3fc1bb6970c8f,Over Easy Breakfast Club,7.5,True,1.0,"['Get the dinosaur egg: a whole avocado wrapped in bacon with a poached egg in the center.', 'Great atmosphere with indoor and outdoor seating, really enjoyed their food and coffee']","['19125', 39.977881189837284, -75.12951096842778]",$,,,,,Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,4a888e49f964a520df0620e3,Ekta Indian Cuisine,8.6,False,2.0,"['Monica Glass, chef of Clio (Boston), eats here on her nights off. She loves the Chicken tikka masala.', 'The order there is samosa chaat, butter chicken, and an onion naan. For dessert, the kheer is the way to go. [Eater 38 Member]']","['19125', 39.96957277532635, -75.13215707131546]",$$,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
