,ID,Name,Rating,Delivery,Price Tier,Tips,Location,Price,Reservations,Credit Cards,Outdoor Seating,Wi-Fi,Breakfast,Brunch,Lunch,Dinner,Dessert,BYO,Full Bar,Cocktails,Happy Hour,Beer,No,Street Parking,Restroom,Jukebox,Take-out,Public Lot,Wheelchair Accessible,Tasting Menu,ATM,TVs,Private Room,Live Music,Wine,Music,Coat Check,Parking,Bar Snacks,Bar Service,Private Lot
195,4de7c131b0fb2165e1adb3ad,Jo Jo's Italian Deli,,False,1.0,"['Best cheesesteaks ever', 'Get the spicy wontons.']","[nan, nan, nan]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,4ca10a448afca0936dea1716,Pete's Pizza,,True,1.0,,"['19142', 39.929577, -75.229029]",$,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,4eaadb064901584489aee3ec,69th Street & Marshall,,False,,,"[nan, nan, nan]",$,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,4d965116647d8cfabed7b63d,Little Caesars Pizza,5.7,False,1.0,"[""$5 pizza, with a drive through. It's a quick easy dinner."", 'Stay away from this place. Was ok when it first opened but now the kids that work there have made the place a dump.']","['19050', 39.93645604517546, -75.254277479787]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,4debf08852b11677f062c814,Popeyes Louisiana Kitchen,5.9,True,1.0,"['Slow slow slow', 'Like the Spicy Chicken but, it could be spicier.']","['19023', 39.92018520073166, -75.26436688343237]",$,,Yes (incl. Visa & MasterCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,57e2c3d338fade9d600e5cc5,McDonald's,6.0,True,1.0,,"['19050', 39.940010730336674, -75.26455888864803]",$,,,,,Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,4c2546ab136d20a10f58e361,Taco Bell,5.9,False,1.0,"['They closed this location :(', 'FLATBREADS are back.... =}']","['19153', 39.900597, -75.241509]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,4e03881318389833c5971f60,Foo Chow Chinese Food,,False,1.0,,"['19143', 39.93221466133648, -75.22473739003861]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,4c30da6c452620a161be1f0f,Southern Inn,,False,2.0,['Definitely gotta do french toast... Slam city'],"['19143', 39.932722999999996, -75.22458]",$$,No,No,,,Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,4fdbd4d4e4b06c9270186a24,Cafe LeMont's,,False,1.0,,"['19050', 39.933711509942405, -75.25060357746312]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,4a8c957df964a520990e20e3,Vietnam Cafe,8.3,False,2.0,"['Everything...yes...everything is good.', 'Get a traditional Vietnamese soup to warm you up on a cold day!']","['19143', 39.94808268068866, -75.21707201589001]",$$,Yes,Yes (incl. American Express),No,,,Brunch,Lunch,Dinner,,,,Cocktails,,,,,,,,,,,,,,,,,,,,,
206,4e320ba962e12985fd5e5315,Aksum,8.3,True,2.0,"['Try the Beat Salad. The beets are sweet and the sugary walnuts contrast the goat cheese nicely.', 'I heart their foul.']","['19143', 39.94882, -75.216401]",$$,,Yes (incl. Discover & Visa),Yes,,,,,,,BYO,,,,,,,,,,,,,,,,,,,,,,,
207,436fea80f964a520f4291fe3,Fu Wah,8.1,False,1.0,"['Best drink selection in west Philly. Have a botanically brewed soda!', 'Tofu hoagies!!!']","['19143', 39.948522748088244, -75.2168567564474]",$,,No,Yes,,,,Lunch,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,
208,4a7b895bf964a52053eb1fe3,Vientiane Café,7.9,False,1.0,"['Food is really awesome', 'This is a wonderful spot for groups big and small, especially if said groups enjoy a nice bowl of green curry.']","['19143', 39.948471433551205, -75.21794011499348]",$,Yes,No,Yes,,,,,Dinner,,BYO,,,,,,,Yes,,,,,,,,,,,,,,,,
209,5606be9b498ede7365190610,Renata's Kitchen,8.0,True,2.0,"['Everything was honestly amazing. Fresh ingredients all around, and pretty large portions for the price! I only managed to get a picture of my mint iced tea; once my food came out I dove right in!', 'The Shakshouka Merguez is out of this world! The House French Toast is pretty good too :)']","['19143', 39.9490163908953, -75.21448299779178]",$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,56ebf637498e3b34b9023979,Dottie's Donuts,8.1,True,1.0,"['Delicious vegan donuts in creative flavors... But the classic Boston cream alone is worth the 20 min bike from center city!', 'Vegan donuts that will likely hit the spot if you’re vegan, but I’m not and these just don’t hold up against traditional options. Fun flavors, though.']","['19143', 39.948304580691456, -75.21329946689065]",$,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,4a9fcc68f964a520553d20e3,Lee's Deli,7.8,False,1.0,"['Old bay spicy fries make any steak 10x better', 'THE place for seitan cheesesteak.']","['19143', 39.94860433774345, -75.21695332445763]",$,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,4d325c408c42a1cda82be85d,Manakeesh Cafe Bakery,8.8,True,2.0,"['Make sure to use your Lokalty tag for some extra freebies here', 'Combo... all the way']","['19104', 39.95497719999999, -75.2115092]",$$,No,Yes (incl. American Express),Yes,Yes,,Brunch,Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
213,4ae8c4f3f964a52021b221e3,Saad's Halal Restaurant,8.7,False,2.0,"['Try the chicken maroosh.  It is special.  Garlic heaven.', ""Has some of the best halal food in the city of Philadelphia and being as though I'm Muslim makes it better!""]","['19139', 39.955155456819405, -75.21169805858464]",$$,Yes,Yes (incl. American Express),No,,,Brunch,Lunch,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,
214,4a91dadcf964a5201e1c20e3,Tampopo,8.0,True,2.0,"['Skip the ramen and go for the bibimbap.', 'Bring your own bowl & receive a 50-cent discount on your meal.']","['19104', 39.952969630331076, -75.21052705433189]",$$,No,Yes,No,,,Brunch,Lunch,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,
215,4b452765f964a5207b0626e3,Fiesta Pizza,7.5,True,1.0,"[""Although different owners, I've been eating there food since they were across the street growing up in the 70's & 80's.. Love it still"", 'Double check receipt']","['19143', 39.94898157373532, -75.2133849870974]",$,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,56621ebd498eac2dc384f980,Clarkville,7.7,True,1.0,"['Limited menu but delicious!', ""Pizza AND service esp are very mediocre!!! Overpriced hipster pizza that's just really not worth your $$.""]","[nan, nan, nan]",$,Yes,,No,,,,,,,,,,,Beer,,,,,,,,,,,,,,,,,,,
217,4aa0876cf964a520fd3f20e3,Dahlak,7.2,True,1.0,"['Best potato salad I have ever had. Wonderful dive bar and patio in the back.', '$10 minimum for credit cards.']","['19143', 39.948476050383285, -75.21731411136051]",$,No,Yes (incl. American Express),Yes,,,,,Dinner,,,Full Bar,Cocktails,Happy Hour,Beer,Yes,,,,,,,,,,,Live Music,,,,,,,
218,4b189427f964a52044d423e3,China Inn,7.7,True,2.0,"[""Great food. Fast service. Can't go wrong with the $5.95 student special! General Tsos is the best in west Philly!"", ""This was my place to go once a week. Great lunch specials. Good food, yummy (there's another Chinese food place a little closer but not as good). Friendly staff.""]","['19104', 39.95402028740108, -75.21134400669158]",$$,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,4a93d491f964a520e11f20e3,Abyssinia,7.6,True,2.0,"['Best with 2+ people. Get any meat dish with the veggie combo - perfect combination.', ""Food is good so I don't mind the wait. Get the veggie combo platter! You're welcome.""]","['19104', 39.95413034678355, -75.21174073722528]",$$,No,,No,,,,,,,,Full Bar,,,Beer,,,,,,,,,,,,Live Music,,,,,,,
220,4b7ca9c8f964a52001a02fe3,Desi Village Indian Restaurant,7.2,True,2.0,"['everything here is amazing and the staff couldnt be nicer', 'Chicken Tikka Masala, yum!']","['19143', 39.94898084787329, -75.2142046088546]",$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,532482e3498eb3cd968f04e1,Coffee Market,7.2,False,1.0,['Small homey cafe in a residential area. Good cup of coffee and fresh breakfast options.'],"[nan, nan, nan]",$,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,4f3223d919836c91c7ba0f3e,Day's Beverages,,False,,,"['19050', 39.941326000000004, -75.24939300000001]",$,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,4f3273f319836c91c7d944da,Neighborhood Grocery and Deli,,False,1.0,,"['19142', 39.929078373900204, -75.24106067723858]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,4dce9639b0fb25f6e346daa5,House Of Cheese,,False,1.0,,"['19142', 39.92522048950195, -75.23445892333984]",$,,,,,Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,5244c66911d2d3a481f10f79,Coconut Breeze Cuisine,,True,2.0,,"['19050', 39.933885, -75.250634]",$$,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,4e429f8ab61ca5ba3b280f5d,Majors Deli,,False,1.0,"['Any hoagie you pick', 'Great hoagies!!!']","['19050', 39.937626, -75.25439]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,4f32906a19836c91c7e418fe,Fisher Enterprises,,False,,,"['19082', 39.948118, -75.25341800000001]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,55c25449498ec7d383418d8d,Crab Plus,,False,3.0,,"['19050', 39.937744, -75.255284]",$$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,5ad2b75e646e385351fb9f1e,Lucky 2 U,,False,1.0,['Grab a drink and some food.'],"['19142', 39.92369, -75.222028]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,4dd13a90814d79ce11cb6b8b,Happy Wok,,False,1.0,,"['19142', 39.92220687866211, -75.23075103759766]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,4cbc97c943ec6dcb16f5b131,Chillin Pizza,,True,1.0,['Check them the prices are always different'],"['19142', 39.921602, -75.231573]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,4da349d69aa4721e1bbc201a,Crab Daddys,,False,3.0,,"['19142', 39.92426913346881, -75.24524563389858]",$$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,563116c1498eb634dc2bfe0b,Happy Bread Cafe,6.9,False,1.0,"['It was OK, but they have a lot of work to do. Plus it is the first day opening.', 'The food,the friendly staff,the service,the boss lady,the location.']","['19144', 40.03589709555231, -75.17464505311455]",$,,,No,,Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,4cb716a986e09eb0c6ac62e2,Dunkin',6.5,False,1.0,,"['19144', 40.035841652122734, -75.17480603098558]",$,,Yes,No,,Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,4bf45f08370e76b0c78abd4a,Crab House,6.3,False,3.0,"['Wed-Sun best bartenders Ryan n Max!', 'Ryan the best bartender in here']","['19144', 40.03602089912754, -75.1750203953076]",$$$,Yes,No,Yes,,,,,Dinner,,,Full Bar,Cocktails,Happy Hour,,Yes,,Yes,Jukebox,,,,,,Yes,,,,,,,,,
236,4d3348dbf8c9224bebf9b8d2,Wendy’s,5.8,True,1.0,"[""Ask for ketchup at the drive thru window because they don't automatically put it in the bag. Saving money $0.03 at a time."", ""don't bother coming at night, they are backwards and slow as hell""]","['19144', 40.0310442976641, -75.1782256364823]",$,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,4c9569fb6b35a1436a3325dc,Rib Crib,6.3,False,2.0,"['Short End rib platter.', 'I recommend the short rib sandwich with hot sauce mopped on top.  Collards a little salty but good with smoked turkey instead of ham hock.']","['19144', 40.044581, -75.18136]",$$,No,Yes (incl. Discover & Visa),No,,,Brunch,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,4d5ddd9414963704f39bc294,Giovanni's Pizza,5.8,False,1.0,['75¢ charge for credit card use under $10.00 and 50¢ charge for over $10.00.'],"['19144', 40.03355632834349, -75.17552650909698]",$,No,Yes (incl. Visa & MasterCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,4dcecb11fa7664b7c6b133ec,Tavarez (Buenos Dias),,False,1.0,"['Hoagie are great', 'Very nice Family... And they have a good selection of...']","['19144', 40.04044269423587, -75.16987593849933]",$,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,521e512811d2f7e473504fec,Wendy’s,5.5,True,1.0,"[""This is a great Wendy's.  The staff is pleasant,  the freestyle machines are a cool touch,  and the layout is nice."", 'Newly renovated and looks like a contemporary a la carte restaurant.']","['19129', 40.010748107487466, -75.17535835504532]",$,No,Yes,No,,,Brunch,Lunch,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,
241,4d30899082fd5481973fb4a8,The Point of Destination Cafe,,False,1.0,['Order the Shrimp & Cheese Grits. Yum!'],"['19119', 40.042900664938735, -75.18731895537313]",$,Yes,Yes (incl. Discover & Visa),Yes,Free,Breakfast,,Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
242,4c5deb257f661b8d8dd84c1c,Shell House Seafood,,True,3.0,,"['19141', 40.031351, -75.154411]",$$$,,Yes (incl. Discover & Visa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,4f57acaf7bebe47c59e7f322,Miss Rachel's Pantry,8.8,False,2.0,"['BBQ seitan sandwich and crabbie cake sandwich are both so insanely good! Ice cream and a cupcake with coffee might be my fave though :)', '""Gather around with twelve others for seasonal fare such as Cobb salad with “bacon” crumbles, cashew ricotta dumplings, and heirloom tomato. Hungry for more? She also offers lunch delivery.""']","['19145', 39.92654, -75.17376800000001]",$$,,,No,,Breakfast,,Lunch,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,
244,4b031cf3f964a520be4c22e3,Primo Hoagies,8.1,False,1.0,"['Its all about the tuna Diablo, awesome Italian tuna with a bit of a kick', 'Best hoagies in Philly.']","['19145', 39.9209271, -75.1733058]",$,,Yes (incl. Discover & Visa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,4517f2d6f964a520493a1fe3,South Philadelphia Tap Room,8.9,False,2.0,"['Ordered the Sliders. Delicious.', 'Tomato soup is amazing!!!!! And grill cheeeese yummm']","['19145', 39.92718171615658, -75.17136020092046]",$$,No,Yes (incl. American Express),No,Yes,Breakfast,Brunch,Lunch,Dinner,,,Full Bar,Cocktails,Happy Hour,Beer,,,,,,,,,,,,,Wine,,,,,,
246,4b5275e7f964a5204f7e27e3,Le Virtù,8.5,False,3.0,"['Luckily, you’ve stumbled across a Philly classic that’s under the tourist radar. If only the Vatican had such a place, the Borgia family would have surely escaped papal stresses and prying eyes here.', ""For dessert, be sure to order farm-fresh, sheep's milk cheeses and aged ricottas from Marcelli Formaggi in Abruzzi. Amazing!""]","['19148', 39.926044241224766, -75.16788506398544]",$$$,,Yes (incl. American Express & MasterCard),Yes,,,,,Dinner,,,,,,Beer,,,,,,,,,,,,,Wine,,,,,,
247,4ad25b84f964a5201fe120e3,Ristorante Pesto,8.4,True,3.0,"['Here for dinner? Grab a lunch menu too. Pesto offers a wide selection of paninis and pasta plates in its lunch menu.', 'Pesto pizza']","['19148', 39.92633847119804, -75.16918073650385]",$$$,Yes,Yes,No,,,,,,,,Full Bar,Cocktails,,,,,,,,,,,,,,,,,,,,,
248,4afc7c16f964a5202f2322e3,Philly Pretzel Factory,8.2,False,1.0,"['Pretzel was hot. Always a good thing. Unfortunately forgot to take mustard which probably would have made it ten times better. Note to self, never forget the damn mustard...', 'Super friendly staff - call ahead of you want a box/large order, well worth it.']","['19145', 39.92552322603068, -75.16982431823449]",$,No,,Yes,Yes,Breakfast,Brunch,Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
249,4b8171edf964a52078a630e3,Hardena Waroeng Surabaya Restaurant,7.9,True,1.0,"[""The definition of a dive gem. This Indonesian spot in south Philly serves up some of the best food for a fraction of what you'd spend at a place in center city. Make you you get the hot sauce!"", ""Hardena has the Javanese workingman's eatery down to a T (for tempeh, of course)--serving excellent and authentic peasant grub buffet-style.""]","['19145', 39.92837866859552, -75.17120537475252]",$,Yes,No,No,,,Brunch,Lunch,Dinner,,BYO,,,,,,,,,,,,,,,,,,,,,,,
250,4bf806f85ec320a1c4f087d3,China House No.5,7.0,False,1.0,"['Fresh food', 'Everything great service people friendly. Wonderful service. Been going there for about 6 years. Will always be my #1. Choice in food.']","['19145', 39.91890559313061, -75.18374429932656]",$,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,4baa988bf964a52009783ae3,Bomb Bombs Italian Restaurant,8.0,True,2.0,"['There is absolutely nothing bad about this place. Great food amazing service. And make sure you ask for Linda Cuz!', ""I meant, DO NOT miss the brocchetta here, it's DEVINA!""]","['19148', 39.92106152375014, -75.16438418650844]",$$,,,No,,,,,,,,Full Bar,Cocktails,,,,,,,,,,,,,,,,,,,,,
252,4bfc441ae297ef3bb13ca4d7,Central Bark Philadelphia,7.8,False,,"['How could you not love that name!!!??? In my hood, too!', 'Awesome place for your doggie(s). The staff is super dependable, knowledgeable and friendly - and the owner is fantastic!!!']","['19146', 39.93661280324634, -75.18628447104861]",$$,,,No,,,,,,,,Full Bar,Cocktails,,,,,,,,,,,,,,,,,,,,,
253,4acfdde9f964a52088d620e3,Nick's Charcoal Pit,7.7,True,1.0,"[""Country Chicken on a kaiser or the Sweet Sausage are my personal favorite. Onion rings are fantastic. It's a tight squeeze but I recommend dining in!!!"", 'best greek salad around']","['19148', 39.92407075591426, -75.16749643088882]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,4dd2e972b0fb0dcdadea4979,New York Bakery,7.8,False,1.0,"['Get the bread with sesame seeds on it and tomato pie!', 'The best rolls/bread in the area!  The staff is very friendly.']","['19148', 39.921595, -75.164705]",$,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,4d41f0e4aed776eb34b76997,Domino's Pizza,6.7,False,1.0,,"['19145', 39.91784810166366, -75.18696963787079]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,4bf2c49e9319a5935e52cb51,Cacia's Bakery,7.2,False,1.0,"['Best cannolis ever!', ""Great and inexpensive, try the cannoli's!""]","['19145', 39.92102716499909, -75.17318262339886]",$,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,54f3b8c7498ea7bb9677cfcf,Thai Square Restaurant,7.7,False,2.0,"['Chicken curry rolles is a must try, food is delicious...  & customer service is excellent, they make u feel at home!', 'Great atmosphere, & service!']","['19146', 39.94244084038066, -75.18529755314084]",$$,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,55ad3fe6498ed7538397e05f,Tasty Toast,8.4,False,1.0,"['Food,prices n people', 'Everything is awesome! Service is great, food is delicious, and prices are budget-friendly :) I would highly recommend!']","['19146', 39.93480293840295, -75.1794019478356]",$,,,,,Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,53504f9a498e0b1a4eeab832,Cafe Ynez,8.3,True,1.0,"['The burritos are amazing. The carnita cemita is one of my favorites. They also do delivery, even breakfast!!', 'The rice and eggs con chorizo were great. We also had the Chilaquiles and they reminded me of home!']","['19146', 39.9393095289876, -75.17745584495934]",$,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,4a55ef99f964a5204db41fe3,Ants Pants Cafe,8.3,True,2.0,"['When it comes to brunch, G-Ho residents know that this tiny Australia-inspired eatery is the ant’s pants. Try the bacon stacks (bread layered with bacon, tomato, arugula, a fried egg and cheese).', 'Curious about Australian coffees? Ants Pants Café in Graduate Hospital is a great place to be indoctrinated into flat whites and long blacks—along with iced coffees made from espresso ice cream.']","['19146', 39.945177119498624, -75.17910458823877]",$$,No,No,Yes,No,Breakfast,,,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,
261,4b099122f964a520931923e3,Cafe Lutecia,8.3,False,1.0,"['Unexpected Francophile delight in filter square. Simple French cafe fare and a backlog of Paris Match issues to peruse whilst enjoying your coffee and bread', ""Simple, fresh, and never disappointing. You can't go wrong with the $9 soup and quiche combo. Go for the tomato bisque! It really is to die for.""]","['19146', 39.946495276471666, -75.1795368098496]",$,No,No,Yes,,Breakfast,Brunch,Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
262,544597c9498e68b51757f31d,Devil's Pocket Food & Spirits,7.5,False,2.0,"[""Fantastic food, great place to go for brunch. Their Bloody Mary's are the best I've had and the bartender is very friendly and attentive"", 'Cool little neighborhood bar. Good nachos.']","['19146', 39.94304455983983, -75.18332987492205]",$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,54e93e85498e6e0633fc15b8,Los Camaradas,7.7,True,1.0,"['food was delicious, atmosphere comfortable, fair price for the quality of the food. The service staff were very friendly and attentive', 'Mahi mahi fish tacos are good but spicy!  Veggie enchiladas not so good']","['19146', 39.94073633954831, -75.17965453761684]",$,,,Yes,Yes,,,,Dinner,,,,Cocktails,Happy Hour,,,,Yes,,,,,,,,,,,,,,,,
264,4a302adbf964a5202c991fe3,Pub & Kitchen,8.6,True,2.0,"['A place that’s serious about its food and drink, but still remembers that the reason people go out drinking in the first place is to have some fun.', 'all around awesome spot. good for a big group in the back room.']","['19146', 39.94564, -75.17475]",$$,Yes,Yes (incl. Discover & Visa),No,No,,Brunch,,Dinner,,,Full Bar,Cocktails,Happy Hour,Beer,,,,,,,,,,,,,,,,,,,
265,51225b78e4b0ed97fa81c249,Honey's Sit 'n Eat,8.1,False,2.0,"[""Don't believe them when they say 30 min wait... #morelikehourand30 #liars"", ""Honey's Wait 'n Wait.""]","['19146', 39.945208817273496, -75.17713962497513]",$$,No,No,No,,Breakfast,,Lunch,,,BYO,,,,,,,,,,,,,,,,,,,,,,,
266,5cfc69c80868a2002c6f877c,Ambrosia Ristorante BYOB,8.4,True,2.0,"['Everything from the bread to the homemade pastas to the entrees were fantastic. A newfound gem, we will be back', 'The apps and homemade pasta are amazinggg']","['19103', 39.94998, -75.17965]",$$,,Yes (incl. Discover & Visa),,,,,,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,
267,5277d983498eb891e4636c44,Cheese E. Wagon,7.2,False,1.0,"['Chicken quesadilla. Nom nom nom.', 'The Former Commons Chef owns this truck that worships cheese as it should be worshipped. The Southwestern chicken quesadilla is unreal.']","[nan, nan, nan]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,4d0bbf90d823b1f73542eb5c,Tyson Bees,7.7,False,1.0,"[""Try this moving targets show-stopping pork buns: thick sweet pickledcucumber and hoisin sauce-covered circles of chewy dough surrounding strips of pork belly that've been delicately steamed."", 'Prices are still high after the new management. New item on menu - burrito']","['19104', 39.95029989502615, -75.19122460159961]",$,,No,,,,,Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
269,59f0b9013abcaf133cbd41c6,Trattoria Carina,8.1,True,2.0,['You know in Ratatouille when the critic bites into the dish at the end and is transported back to his childhood and eats it with pure joy? That’s what happened to me when I ate the chicken parm'],"['19103', 39.94889, -75.17794]",$$,,,,,,Brunch,Lunch,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,
270,59493871b6b04b6c8b21b193,Walnut Street Cafe,7.9,True,1.0,"['Beautiful interior and extremely polite staff. I love that you have the option between good coffee or cocktails.', 'I had Thanksgiving dinner here, it was amazing! I highly recommend this place and staff is super friendly!']","['19104', 39.95191587439259, -75.18368073495989]",$,,,,,Breakfast,Brunch,Lunch,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,
271,57deb98ccd10fe734c1604ec,On Point Bistro,7.4,True,1.0,['Have tried their Philli cheese steak omelette and farm omelette\u200b\u200b and really enjoyed both :)'],"['19146', 39.937238009157696, -75.17685692206416]",$,,,,,Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,4ea1e05ccc2102b34cc393f1,Jimmy John's,7.3,False,1.0,"[""Not bad for the price. Fresh rolls. Next time I'll be ordering extra meat."", ""I wish they toasted their sandwiches, but they're still delish! Love their chips too!""]","['19104', 39.94807710887599, -75.19339122129777]",$,,,No,,,Brunch,Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
273,4bf95abdb182c9b622c1785a,19° Café,7.4,False,1.0,"['Panini selection is great. Also has some snacks, ice cream and beer in case you forgot them!', 'Get a panini! They make a great one with avocado and chipotle mayo. Or stick with the simpler corned beef special.']","['19146', 39.941046177735984, -75.17474716868581]",$,No,Yes (incl. Discover & Visa),No,Yes,,,,,,,,,,Beer,,,Yes,,,,Yes,,Yes,Yes,,,,No,,,,,
274,4fecd31be4b0a6dbbe981093,Night Market Washington Avenue,7.1,False,1.0,"['Judo Cruise spotted here.', 'Pretty decent I would come again']","['19147', 39.93612624741607, -75.17793374518357]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,4e831e52e5e8ccbed8649835,Chewy's Food Truck,7.2,False,1.0,"['This sandwich & snack food truck offers burgers with unique toppings. Try the BLT with Granny Smiths and Cider Mayo called ""Apples to Apples.""', '+1: they recycle their fryer oil for fuel to help reduce pollution.']","['19104', 39.95055307310308, -75.1821228803963]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,57c20260498e34ec26b14471,Lou Bird's,7.2,True,3.0,"['The duck and the perogies were a big hit.', 'Nice selections on their menu, as well as a nice wine list & Happy Hour']","['19013', 39.94580311945748, -75.1748814661753]",$$$,,Yes,No,,,Brunch,,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,
277,5ade1861b9ac38157e1219e8,Just Salad,7.2,True,1.0,"['My go to is the Tokyo Supergreen Salad. The right mix of crunch from the almonds, miso just right, and chicken to top it off.']","['19104', 39.951081, -75.198471]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,4bd706245631c9b685c4a630,Mexi-Philly,7.1,False,1.0,"['Best sweet potato burrito on the block. Make sure you get all three salsas!', ""Ground beef and tofu burrito with all 3 salsas.. It sounds soo gross, but it's where it's at.""]","['19104', 39.9511675689615, -75.19762862622315]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,4da70bb8fa8ca99428545c6d,Beka's Chemistry Café,6.9,False,1.0,"['Best meatball sandwich on campus! The bread is soo good', ""Everything is great. It's a pleasure to eat at a place where the options are endless and the quality of food is above average. Pleasant staff as well. Keep up the good work guys!! Chicken supreme etc""]","['19104', 39.95081612581918, -75.19221883160607]",$,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,543bdf00498e0d5e65552fbc,United by Blue,7.1,True,1.0,"['Great new coffee shop! Ask for the loyalty card and in addition to free drinks they also give you discounts on retail items!', 'Wonderful small coffee shops with great coffee and sandwiches. Cool merchandise too and helps clean the oceans!']","['19104', 39.953003393460364, -75.19331453532429]",$,No,Yes,Yes,,Breakfast,,Lunch,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,
281,58d96606dad26326770783d5,Chick's,6.9,True,3.0,"['Cesar salad', 'I tried almost everything on their menu. My top favorites are. Their wings, mussels, crispy chicken sandwich and their brunch is the best brunch spot.']","['19146', 39.93883451169541, -75.17382844662443]",$$$,,Yes,Yes,,,Brunch,,Dinner,,,,Cocktails,,,Yes,,,Jukebox,,,Yes,,,,,,,,,,,,
282,58c1d949d772f94d5dbf0ec9,Philly Pretzel Factory,7.0,False,1.0,,"[nan, nan, nan]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
