,ID,Name,Rating,Delivery,Price Tier,Tips,Location,Price,Credit Cards,Outdoor Seating,Wi-Fi,Lunch,Dinner,Happy Hour,Wine,Full Bar,Cocktails,Reservations,Brunch,Beer,Breakfast,Bar Service,Restroom,TVs,ATM,Private Room,Dessert,Music,Live Music,BYO,Street Parking,Public Lot,Wheelchair Accessible,Bar Snacks,Tasting Menu,Take-out,Private Lot,Coat Check,No,Parking,Jukebox
147,4bba35e498c7ef3b8dd63202,Ricky's Cafe,7.3,False,1.0,"[""Befriend the lady who works here. She's super nice."", ""You can call your order in and it'll be ready when you get there. 267-303-5529""]","['19104', 39.955683586067245, -75.18831680629191]",$,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,55fdaed1498e014e80e0b24d,ICI Macarons & Cafe,8.7,False,1.0,"['The Cruffins!', 'coconut is delicious']","['19106', 39.95197, -75.14437]",$,,No,,Lunch,Dinner,,,,,No,Brunch,,,,,,,,,,,,,,,,,,,,,,
149,49f198f4f964a520b1691fe3,La Locanda Del Ghiottone Restaurant,8.3,False,3.0,"['Mushroom crepes are tremendous.  Gnocchi is awesome!', 'Literally the greatest restaurant in Philadelphia!']","['19106', 39.95304470547211, -75.14512461415435]",$$$,No,No,,,Dinner,,,,,Yes,,,,,,,,,,,,BYO,,,,,,,,,,,
150,4b3fd995f964a52070b025e3,Kisso Sushi Bar,8.0,False,2.0,"[""Kisso is KissYES in my book!  Very fresh - everyone enjoyed their meals.  Service a tad on the slow side - at the same time we weren't rushed."", 'Amazing sushi!!  Need to try the spicy tuna - starts to burn about 5 seconds after it touches the tongue']","['19106', 39.95427766849037, -75.1464039502837]",$$,,No,,,,,,,Cocktails,Yes,,,,,,,,,,,,,,,,,,,,,,,
151,3fd66200f964a52036ee1ee3,Fork,8.3,True,3.0,"['The addition of Eli Kulp has kicked the experience at Fork up to a whole new level, and the critics and crowd have responded with glowing reviews and word of mouth', 'Chef Feury moved from project to project before landing at Old City’s Fork in 2009. Feury’s cooking up some of the city’s best food and breathing new life into a beloved institution.']","['19106', 39.95013923027307, -75.14606964857525]",$$$,Yes (incl. Discover & Visa),No,,,Dinner,,Wine,Full Bar,Cocktails,,Brunch,Beer,,Bar Service,Yes,,,Yes,Dessert,,,,Street,,Yes,Bar Snacks,Tasting Menu,,Private Lot,Yes,,,
152,3fd66200f964a52018ee1ee3,Buddakan,8.7,True,3.0,"['A huge gold Buddha beams down as you live it up, modern Mandarin-style, in this dark dramatically lit palace. Contemporary Chinese dishes and the house Zen-gria keep the Asian spirit flying.', 'Trendy atmosphere, great service and awesome food!! My favs are the calamari salad, shrimp and lobster spring rolls, chilean sea bass and dim sum donuts for dessert!!!']","['19106', 39.9489186, -75.1471667]",$$$,Yes (incl. American Express & MasterCard),No,,,Dinner,,,Full Bar,Cocktails,,,,,,,,,,,,,,,,,,,,,,,,
153,5735330dcd1047e383d25367,common wealth,8.0,False,3.0,"['Short ribs and shellfish grits 👌👍', 'Great watermelon salad, perfect for a hot summer refresher']","['19106', 39.950284720600514, -75.14640162764312]",$$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,4aba6432f964a520238120e3,Karma Restaurant & Bar,8.1,True,2.0,"['Great lunch buffet. Recommended.', 'Great food ! Worth the buck.']","['19106', 39.94997978369333, -75.14561380153687]",$$,Yes (incl. Discover & Visa),No,Yes,,,,Wine,Full Bar,Cocktails,,,,,,,,,,,,,,,,,,,,,,,,
155,57d0cc19498eec493e33dd15,Wister BYOB,7.8,False,2.0,"['Great service, good atmosphere, and the food was great. We got the octupus appetizer and the trout and tilefish entrées. Everything was excellent.', 'Ben is a great chef and a good person to boot']","['19106', 39.950839073983005, -75.14577627182007]",$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,3fd66200f964a520ebed1ee3,Khyber Pass Pub,8.9,False,2.0,"['Staking its claim as Philly’s “best beer bar”, they’re running 20 taps w/ serious suds like Russian River Damnation, and North Coast Brother Thelonius. Bonus: Great daily specials.', 'Tip the bartenders and tip them well.']","['19106', 39.94864508904025, -75.14408094779499]",$$,Yes (incl. American Express),No,No,Lunch,Dinner,Happy Hour,Wine,Full Bar,Cocktails,No,Brunch,Beer,,,,,,,,,,,,,,,,,,,,,
157,5a07d1a4db1d816f163bd614,Royal Boucherie,8.9,False,3.0,"['Poached eggs for brunch. Also be sure to check out the gorgeous second floor patio.', 'Burger was excellent. One of my favorites.']","['19106', 39.94867826918429, -75.14408512484212]",$$$,,,,Lunch,Dinner,,,,Cocktails,,Brunch,Beer,,,,,,,,,,,,,,Bar Snacks,,,,,,,
158,5d54402a32ac8d000849599e,Hershey’s Cafe,7.8,False,1.0,"['You have to get their smooshed s’mores. They perfectly double toast your marshmallows!', 'Nothing like a little bit of Hershey in the heart of Independence!']","['19106', 39.951801, -75.149888]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,4ae78c35f964a52049ac21e3,Radicchio Cafe,8.5,True,2.0,"['If they have lobster ravioli as a special, get it. Topped with shrimp and scallops-top notch.', ""Everything here is great. Try the house special pasta. And don't skip dessert!""]","['19106', 39.95663658958185, -75.14609482694472]",$$,Yes,Yes,,,,,,,,No,,,,,,,,,,,,BYO,,,,,,,,,,,
160,458e2cc4f964a5200e401fe3,Amada,8.6,False,3.0,"[""While Garces isn't in the kitchen, much of the menu is still full of his spirit. Even though it opened in 2005, getting a reservation is still a challenge 7 years later. [Eater 38 Member]"", ""The perfect spot is located at the end of the main dining room. The chef's counter, with six high chairs, gets you up-close to the action in the kitchen.""]","['19106', 39.9484697032236, -75.14490021521738]",$$$,Yes (incl. Discover & Visa),Yes,No,Lunch,Dinner,Happy Hour,Wine,Full Bar,Cocktails,,Brunch,Beer,,,,,,,,,,,,,,,,,,,,,
161,4af07f38f964a520a8dc21e3,European Republic,8.5,True,1.0,"['Fries with European Ketchup.', ""Get the special - you know you'll eat the frites AND the wrap, and the soda will wash it all down.""]","['19106', 39.94848100323117, -75.14471550531007]",$,Yes (incl. American Express),,,Lunch,Dinner,,,,,No,Brunch,,,,,,,,,,,,,,,,,Take-out,,,,,
162,5a15f8e3237dee25da075b8e,Tuna Bar,7.9,False,2.0,"['Good food. Good drinks list.', 'Dumplings, tuna tartare, dragon roll!']","['19106', 39.953891326402555, -75.14332514201301]",$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,4b1945c0f964a52045da23e3,Sonny's Famous Steaks,8.0,False,2.0,"['Great cheese fries', 'The guy behind the counter with tattoos was super nice but the bread with way too chewy. Better steaks other places but still not bad.']","['19106', 39.94981189377276, -75.14480977296671]",$$,Yes (incl. Visa & American Express),Yes,,Lunch,Dinner,,,,,,Brunch,,,,Yes,,Yes,,,No,,,,,Yes,,,,,,,,
164,40b28c80f964a52007f91ee3,Cuba Libre Restaurant & Rum Bar - Philadelphia,8.1,True,3.0,"['Need a little salsa to go with your meal? On Fridays and Saturday nights, tables are gone and dancing is in!', 'Rum aficionados can choose from more than 70 varieties of rum or select one of the signature mojitos to accompany the authentic Latin menu.']","['19106', 39.94954830068216, -75.14388136731696]",$$$,Yes (incl. Discover & Visa),No,No,,Dinner,Happy Hour,,Full Bar,Cocktails,,Brunch,Beer,,,,,,,,,,,,,,,,,,,,,
165,4b7609ebf964a52071382ee3,Han Dynasty,8.4,True,3.0,"['Try the Dan Dan Mian - Top-notch.', 'Get the Dan Dan noodles and the Sweet and Spicy Cucumbers. [Eater 38 Member]']","['19106', 39.94845633567079, -75.14381888707953]",$$$,Yes (incl. Discover & Visa),No,,Lunch,Dinner,Happy Hour,Wine,Full Bar,Cocktails,Yes,Brunch,Beer,,,,,,,,,,BYO,,,,,,,,,,,
166,4169cd00f964a520931d1fe3,Morimoto,8.7,True,4.0,"['Kevin Sbraga loves this place! -Kevin Sbraga, Top Chef', 'Morimoto, from Iron Chef Masaharu Morimoto, serves authentic Japanese sushi and the freshest seafood dishes.']","['19106', 39.949835943800025, -75.15324072883607]",$$$$,Yes (incl. American Express & MasterCard),No,,,Dinner,Happy Hour,Wine,Full Bar,Cocktails,,Brunch,Beer,,,,,,,,,,,,,,,,,,,,,
167,4b718f34f964a5206f4d2de3,Down Town Club,8.3,False,2.0,"[""My wife and I got married here last October, so I can't pretend to not be biased.  We loved everything- the views, the food, the service.  Still get compliments on our wedding 6 mo later.  Loved it!"", 'For wedding and event music at the down town club visit www your cara mia dot com. The best!']","['19106', 39.94879073315842, -75.15096348359125]",$$,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
168,4b77397ff964a52076892ee3,Chloe,7.5,False,3.0,"['Pork belly. Omg.', 'Everything is fresh and great,  wonderful service']","['19106', 39.95211002801777, -75.14444441524897]",$$$,Yes (incl. Visa & MasterCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,54e7e545498ec7eb2410ac7c,Luna Cafe,7.5,False,2.0,"['The artichoke and kale frittata is fantastic.', 'Fantastic brunch spot. Get the lumber jack (breakfast sandwich with minipancakes as the bread) -- phenomenal. Lovely folks working here as well. Must try in the neighborhood']","['19106', 39.950267218211216, -75.14635788111458]",$$,No,Yes,,,,,,,,,Brunch,,,,Yes,,Yes,,,,,,,,,,,,,,,,
170,5a9b3099bb8d367c9ae2fa29,Vista Peru,7.9,False,2.0,"['passion fruit pisco sour!! 😍', 'Grilled octopus is fantastic! Loved signature pisco sour.']","['19106', 39.949447, -75.14424100000001]",$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,4a723c7ff964a520aeda1fe3,Nick's Roast Beef of Old City,7.8,False,1.0,"[""Nick's makes cheesecake! Specifically this creamy roasted garlic number studded with rosemary caramelized apples and bottomed out with a bacon-dusted crust. Your move, Cheesecake Factory."", 'Meatballs are juicer than your grandmas. And the bread...melt in you mouth soft...']","['19106', 39.94948368094994, -75.14391300243228]",$,Yes (incl. American Express),No,,Lunch,Dinner,Happy Hour,,,Cocktails,,Brunch,Beer,,,,,,,,,,,,,,,,,,,Yes,,
172,4a5ebb16f964a52020bf1fe3,Zahav,9.3,False,3.0,"[""Zahav is not only Philly's best restaurant, it's our best value, as well. A unique concept executed perfectly with fantastic service. [Eater 38 Member]"", 'Start with the fava bean hummus for a different and amazing flavor. Mezze Indulgence: the crispy haloumi. Vegetarians MUST order the smoked eggplant and lentils. Beverage of choice: the sig lemonada']","['19106', 39.946336958922934, -75.14506448469714]",$$$,Yes (incl. Discover & Visa),No,Yes,,Dinner,Happy Hour,Wine,Full Bar,Cocktails,,,Beer,,,,,,,,,,,,,,,,,,,,,
173,500ed3dce4b0bceb1ac49312,Terakawa Ramen,8.9,False,2.0,"['One of best ramen dishes out there:  TAN TAN RAMEN. Period. SO spicy, so good!!! When you are faced with an entire meal in a bowl THIS size, only happiness follows!  BKJ.', 'Real Japanese taste ! This is Tan Tan Men']","['19107', 39.955403963762315, -75.15440488682123]",$$,Yes (incl. Visa & MasterCard),No,,Lunch,Dinner,,Wine,,,No,Brunch,,,,,,,,,,,BYO,,,,,,,,,,,
174,4ae38703f964a5203c9621e3,Spasso Italian Grill,8.2,True,3.0,"['Great pasta dishes. I had the scallop special with lump crab meat and vegetables in a pink cream sauce. Excellent!', ""I cannot lie, I honestly felt like my servers did not like black people. We clearly were not getting the same friendly service as others. I did not know my money was not as green as everyone else's.""]","['19106', 39.94870039431784, -75.14251769263223]",$$$,Yes (incl. American Express & MasterCard),Yes,Yes,,Dinner,Happy Hour,Wine,Full Bar,Cocktails,,,,,,,,,,,,,,,,,,,,,,,,
175,4a834bf9f964a520acfa1fe3,LaScala's,8.0,True,3.0,"['Free parking with entree after 3:30 weekdays and all day sat. and sun.', 'Best tip, Pizza. Delicious Delicious Delicious']","['19106', 39.94951890746545, -75.15218105230346]",$$$,Yes (incl. Discover & Visa),Yes,Yes,Lunch,Dinner,,,Full Bar,Cocktails,,Brunch,Beer,,,,,,,,,,,,,,,,,,,,,
176,3fd66200f964a520adf11ee3,Jones,8.1,True,2.0,"['The mac and cheese, meat loaf and fried chicken wreak havoc with diets, but the taste is worth every calorie.', 'Meatloaf=Amazing']","['19106', 39.9493144, -75.1525254]",$$,Yes,No,,Lunch,Dinner,,Wine,Full Bar,Cocktails,,Brunch,Beer,,,,,,,,,,,,,,,,,,,,,
177,4a4b8c81f964a52071ac1fe3,Old Nelson Food Company,7.9,False,2.0,"[""Don't want to wait? Avoid the mad lunch rush between 12:30-1. Hit them up a little early or after 1:15."", 'Their deli sandwich selection is great! The weekday lunch rush can be hectic so try to get in before 1pm or after 2pm.']","['19106', 39.94956438690558, -75.15231504175792]",$$,Yes (incl. American Express),Yes,,Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,4e5fd5a6d22db5594fde9da4,O.C.P. Grill,7.2,False,1.0,"['The dark side of the moon was awesome', ""Big portions! The Philly Steak was good. Don't wait on the check... you pay at the register.""]","['19106', 39.952233772333464, -75.1453817855043]",$,Yes,No,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
179,54635d17498e5d8de4a26795,Knead Bagels,8.8,False,1.0,"['The bagels are delicious; the togarashi is my favourite.', 'I love a good bagel place with unique flavors, like the cardamom bagel with blood orange and honey.']","['19106', 39.94805050279439, -75.1536396116125]",$,,Yes,Yes,Lunch,,,,,,,Brunch,,Breakfast,,,,,,,,,,,,,,,,,,,,
180,5b173982febf31002baef800,Tomo,7.2,True,3.0,"['Best ramen delivery I’ve had in Philadelphia. Highly recommend', 'Just moved from NYC, love this place, best ramen from Philly, sushi is great too.  BYOD tho']","['19106', 39.95196, -75.144394]",$$$,,,,Lunch,Dinner,,,,,,Brunch,,,,,,,,,,,,,,,,,,,,,,
181,4b775723f964a52069932ee3,Ristorante La Veranda,8.0,False,4.0,"[""Order Off-Menu Awesome: Tempura-battered asparagus w/ a bed of crispy-bacon-topped arugula, dressed in a lemon-vinegar-oregano pesto, and topped with a breadcrumb-battered Trout that's triple-fried!"", 'One of the owners is really hot']","['19106', 39.951103036894985, -75.14023927671735]",$$$$,Yes (incl. Discover & Visa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,4b6a045af964a52005c22be3,Fat Salmon,8.6,False,2.0,"[""'cause tonight, I'm the sauce boss."", ""Best salad and sushi I've ever had. Oh and the green tea ice cream is to die for!""]","['19106', 39.947995458413104, -75.15345299496059]",$$,Yes,No,,Lunch,Dinner,,,Full Bar,Cocktails,Yes,,,,,,,,,,,,,,,,,,,,,,,
183,414e1d80f964a520e21c1fe3,Rangoon Burmese Restaurant,8.2,True,1.0,"['Its a great secluded philly dining secret that has some really delectable Burmese dishes', 'Thousand layer bread with the potato sauce is delicious! Love the chicken with pickled cabbage too :)']","['19107', 39.953913022708946, -75.15463466418711]",$,Yes,No,Yes,Lunch,Dinner,,,,,Yes,Brunch,,,,,,,,,,,,,,,,,,,,,,
184,4d9233d414228cfae64f477b,Talula's Garden,9.2,False,3.0,"[""If I made a list of my top-ten dishes of 2011, three would come from Olexy's big-city spot: braised rabbit with handkerchief pasta, soft-shell crab with spicy fennel pickle, and golden potato gnocchi."", 'Love me some Aimee Olexy! Trust you will too ;)']","['19106', 39.94714094280398, -75.15347877070249]",$$$,Yes,Yes,Yes,Lunch,Dinner,Happy Hour,Wine,Full Bar,Cocktails,,Brunch,Beer,,,,,,,,,,,,,,,,,,,,,
185,57ab691e498e0590a048b808,Oishiipoke,8.9,True,,"['Best sushi burrito I’ve had!', 'Poke bowl ❤️']","[nan, nan, nan]",$$$,Yes,Yes,Yes,Lunch,Dinner,Happy Hour,Wine,Full Bar,Cocktails,,Brunch,Beer,,,,,,,,,,,,,,,,,,,,,
186,53ecf0b4498ebc4dc458ae4f,Cafe Square One,7.5,True,1.0,"[""They don't do decaf"", 'The burrito was incredible and very filling.']","['19106', 39.94887049433875, -75.14599435899224]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,506312abe0e2b10dce2b6ed7,Red Owl Tavern,7.5,True,2.0,"['Everything tastes delicious!  You cannot go wrong!!!!  Fantastic ambiance!  Guillermo Tellez is a magician with food!', 'Sit upstairs for dining ... Good warm atmosphere. Try the Bellini Bar for breakfast! Unlimited for $16, and you have 5 juices to choose from.']","['19106', 39.949215533353254, -75.14884338544107]",$$,Yes (incl. Discover & Visa),Yes,,Lunch,Dinner,Happy Hour,,Full Bar,Cocktails,,Brunch,,Breakfast,,,,,,,,,,,,,,,,,,,,
188,4a4ce32ff964a5204fad1fe3,El Azteca Uno,7.9,False,1.0,"['Evidently these hating Philadelphians do NOT know what good authentic Mexican cuisine tastes like ... Just go back to El Vez for your bland tasteless gringo-style Mexican food, you haters!!', ""Great vegetarian friendly options. Otherwise, as authentic as you're going to find in Center City.""]","['19106', 39.94950281601413, -75.15304625865912]",$,Yes (incl. American Express),No,,Lunch,Dinner,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,
189,5af9f866628c83002c6bf725,Oh Brother Philly,7.4,True,1.0,"['Get the classic! You won’t be disappointed!', 'Burgers are good good .Brisket sandwich was delicious.  Frise are okay.']","['19106', 39.94975806374691, -75.14414157184211]",$,Yes,No,,Lunch,Dinner,,,,,,Brunch,,,,,,,,,,,,,,,,,,,,,,
190,4de6ba3ac65b3424ae7a7516,Revolution House,7.5,True,2.0,"['Try the Tri-Tip Cheesesteak, which is $12-worth of sliced sirloin, smoked mozzarella, caramelized onions and mixed greens.', ""Good food- friendly service- food takes a bit of time, but it's a new restaurant so give them a break...roof deck has best view of bridge/olde city !!""]","['19106', 39.9497632143913, -75.14375442427608]",$$,Yes (incl. Discover & Visa),Yes,Yes,Lunch,Dinner,Happy Hour,Wine,Full Bar,Cocktails,Yes,Brunch,Beer,Breakfast,,,,,,Dessert,,,,,,,,,,,,,,
191,4d85387c61676dcb586b85e4,E Mei Restaurant,8.2,True,2.0,"['For spicy food lovers! My parents (from szechuan province) always like to come here, so the food must be pretty authentic here haha.', ""Excellent food, fresh ingredients, seems pretty authentic. If you like things spicy, you gotta try this place out. Best meal I've had in a long time in Chinatown!""]","['19107', 39.953607844040114, -75.15543428390275]",$$,Yes (incl. Discover & MasterCard),,,,Dinner,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,
192,4b80543ff964a520836830e3,Nuts To You Washington Square,8.4,False,2.0,"['Everything is good assortment of nuts and some candy. French Butter Nuts amazing', 'Love this shop! Try the Cajun peanuts and the yogurt covert almonds.']","['19106', 39.9480009090276, -75.15352624664257]",$$,,No,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
193,56e9874b498e24b4aaed3536,Luigi's Pizza Fresca,7.8,False,1.0,"['Opening day! I went with a slice of cheese and a slice of pepperoni. I will definitely be back.', 'The pizza is excellent.  Chicken Parmesan is also very good.']","['19106', 39.94946557231776, -75.15247935188407]",$,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,4a7b1ba7f964a5200dea1fe3,QT Vietnamese Sandwich,8.6,True,1.0,"['Best banh mi in Philly. Get the house special with everything, spicy.', 'Annie is the nicest server ever. She recommends the #7 grilled pork sandwich.']","['19107', 39.95319482483924, -75.156397939643]",$,Yes,No,,Lunch,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,
195,4acfc7d7f964a520f0d520e3,Sang Kee Peking Duck House,8.2,True,2.0,"['My go to place for Peking (Beijing) Duck!', 'Come before 6:30pm on a Saturday night to avoid a long wait. Get 3-4 friends to share the Peking duck dinner for 2. Very large portions for just 2 people.']","['19107', 39.95644347292135, -75.15402667490855]",$$,No,No,,Lunch,Dinner,,,,Cocktails,No,Brunch,,,,,,,,,,,,,,,,,,,,,,
196,5bcf8fff27cbd10025b18245,insomnia cookies,7.5,True,1.0,,"['19106', 39.94912, -75.14391]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,547bb9c2498ee22f10a6a214,ShangHai 1,8.4,True,,"['Rice with minced pork - Delish!!', 'Divine minced pork rice Taiwan style, noodles awesome too!']","['19107', 39.954178687034066, -75.15616742280933]",,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,4be19a7a4ed5c9b6b1cbccce,Miller's Twist,9.2,True,1.0,"['Mmmm breakfast pretzels!!', ""Best pretzels in Philly. You've got to go with the old reliable (regular salted) or if you're really hungry, get one of the delicious cheesy pretzel dogs.""]","[nan, nan, nan]",$,Yes,No,,Lunch,,,,,,,Brunch,,Breakfast,,,,,,,,,,,,,,,,,,,,
199,520f8d6b11d2d0dc2971ac57,Beiler's Doughnuts,9.1,False,1.0,"['Oh Wow! Amazing donuts. Get a half or full dozen and try the various kinds. The Elvis, and The Key Lime are top notch but the Salted Caramel is divine! It is the Creme de le Creme!', 'Maple bacon doughnuts...  Incredible!!!!!  Closed on Sunday :-(']","[nan, nan, nan]",$,Yes,Yes,,,,,,,,No,,,Breakfast,,,,,,,,,,,,,,,,,,,,
200,4acf6a33f964a52086d320e3,Hershel's East Side Deli,8.8,False,2.0,"['Only place in center city serving decent pastrami sandwiches. You can also get the meat for a pound. Not really the Katz NYC class but still decent!!!', 'Great soups, especially the chicken noodle. Also, while not on the menu, quarts of soup are available.']","['19107', 39.95328538786075, -75.15937020423505]",$$,Yes (incl. American Express),No,,Lunch,,,,,,,Brunch,,,,,,,,,,,,,,,,,,,,,,
201,4e893c85cc21b8ab0add5012,Pitruco Mobile Wood-Fired Pizza,8.7,False,2.0,"['Mondays & Wednesdays @ Love Park (11:30am - 2:30pm); Tuesdays & Thursdays @ 33rd and Arch (11:30am - 2:30pm, 4:30pm - 7:30pm)', 'Awesome wood fire cooked pizza out of the back of a truck. This is not to be missed.']","['19146', 39.95089873516631, -75.1590556011661]",$$,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,4b6c720cf964a520b73a2ce3,Hatville Deli,8.6,False,1.0,"['Corned Beef Special is great, meat fresh bread soft. Cole slaw is the best', 'The Roast Beef Special is just down right awesome!']","['19107', 39.95357508977597, -75.15953663946603]",$,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,4ac7adc6f964a5200cb920e3,Dutch Eating Place,8.6,False,1.0,"['The apple dumplings are out of this world!!', 'Creamed Beef on toast (chipped beef on toast to most of the world) is awesome!  Gladly go back for more.  Wait staff is very polite and attentive, obviously not from Philly.']","['19107', 39.953728009315014, -75.15923908058821]",$,Yes (incl. Discover & MasterCard),No,Yes,Lunch,,,,,,No,,,Breakfast,,,,,,,,,,,,,,,,,,,,
204,56f6b592498e1e3f59d34734,Tom’s Dim Sum,8.5,True,,"['Crispy scallion pancakes, great soup dumplings! Spring rolls were average, steamed buns are worth getting. Friendly people, very good green tea, and inexpensive food.', 'Great menu. Very reasonable prices and good food.']","['19107', 39.953637967966294, -75.15788103130438]",,Yes,No,,Lunch,Dinner,,,,,No,Brunch,,,,Yes,,Yes,,,,,,,,,,,,,,,,
205,58a9e627e0adac4d3a14c10d,Fox & Son,8.4,True,1.0,"['Great for everybody love the vegan options! High quality vegan and vegetarian comfort food! Staff is so awesome and attentive!', 'Há corn dog vegetariano e é simplesmente delicioso. O preço é justo, o atendimento ótimo e o lugar vale a pena. A ótima experiência nesse lugar é garantida. ❤️']","['19107', 39.95301859388328, -75.15916169011521]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,4b0c17f1f964a520c33623e3,Little Thai Market,8.4,True,2.0,"['Crab dumplings are unreal.', 'Red chicken curry is the best.']","['19107', 39.95320240602815, -75.15949936910712]",$$,Yes (incl. American Express & MasterCard),,,Lunch,,,,,,,Brunch,,,,,,,,,,,,,,,,,,,,,,
207,4c6d90b565eda093d9004fd0,Beiler's Amish Bakery,8.3,False,1.0,"[""I mean.. they even have Fruity Pebbles sprinkled doughnuts. Amongst the other great selections. trust me, you can't go wrong."", 'Fresh donuts.']","['19107', 39.95354291219918, -75.15952269954226]",$,Yes,No,Yes,Lunch,,,,,,No,Brunch,,Breakfast,,,,,,,,,,,,,,,,,,,,
208,4c811aea2f1c236a8d672c43,Tiffany's Bakery,8.2,True,1.0,"['Try any of their famous strawberry shortcakes!! De-li-cious!', 'Вкусняшечкииии']","['19107', 39.95190742, -75.15715944]",$,,Yes,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
209,59148ae1e185f33bffa73fc2,honeygrow,8.1,False,1.0,"['I like the salads but 80% of the time they forget the dressing.', 'Get the app and order ahead.']","['19107', 39.95097720928478, -75.1583468262876]",$,,,,Lunch,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,4b774f45f964a520f0902ee3,Maggiano's Little Italy,7.9,False,2.0,"['Best wifi network name EVER.', 'Great Food!']","['19107', 39.95292160797807, -75.16006826781546]",$$,Yes (incl. Discover & Visa),Yes,Yes,Lunch,Dinner,Happy Hour,Wine,Full Bar,Cocktails,,Brunch,Beer,,,,,,,,,,,,,,,,,,,,,
211,5308b0c7498eac93fcf5159d,Panera Bread,7.9,True,2.0,"['What could be better then having a Panera right in the city?!? Nothing!!! I loved everything, food was great, place is great, everything is great!', ""Super packed since it's next to the convention center but I got my food pretty quickly despite the amount of people there""]","['19107', 39.9537036, -75.1596977]",$$,Yes (incl. Visa & MasterCard),No,Yes,Lunch,Dinner,,,,,No,,,Breakfast,,Yes,,,,Dessert,No,,,,,Yes,,,,,,,,
212,5a5054b5610f0478e404590e,Porta,8.1,False,1.0,"['Definitely get the meatballs.', 'Tasty pizza']","['19107', 39.95048911703575, -75.16099417449871]",$,Yes (incl. Discover & Visa),,,Lunch,Dinner,Happy Hour,Wine,Full Bar,Cocktails,,Brunch,Beer,,,Yes,,,Yes,Dessert,,Live Music,,Street,,Yes,Bar Snacks,,Take-out,,,,,
213,4b774aecf964a520798f2ee3,KC's Pastries,8.2,False,1.0,"['Awesome custard buns!!!!', 'try the ice coffee bubble.. perfect for summer! like, seriously!']","['19107', 39.95385798613017, -75.15620855199595]",$,,No,,Lunch,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
214,4a6cd112f964a520bcd11fe3,Penang Malaysian Cuisine Restaurant,8.3,False,2.0,"['Ask to try the Cream of Sum Yung Gai...Soooo goood!', 'Best roti canai in town']","['19107', 39.95409244667953, -75.15619877889196]",$$,Yes (incl. American Express),No,,Lunch,Dinner,,,,,Yes,Brunch,,,,,,,,,,,,,,,,,,,,,,
215,4bcf22c7aeedef3be434c598,Primo Hoagies,8.5,True,1.0,"['R Special: Genoa salami, capicola, (the ham-like deli style), fresh mozzarella and a drizzle of olive oil, finished with a pile of quartered hot pepper shooters.', 'Great hoagies!! Chicken cutlet, meatballs, roast pork, quality luncheon meats...they have it all!!😋']","['19107', 39.94921618698144, -75.15905223327536]",$,Yes (incl. Discover & Visa),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,4ea94a7899114a2b125716a2,Molly Malloy's,7.7,False,2.0,"['Pub grub, beer!', 'Great seating.']","['19107', 39.9531936880849, -75.15908221362302]",$$,Yes (incl. American Express),No,Yes,Lunch,,,,,,No,Brunch,Beer,,,,,,,,,,,,,,,,,,,,,
217,4bef0a822ff520a1e707e8a2,Yummy Yummy,7.9,True,2.0,"['I adore this place, with its really cheap homemade snacks from China & Taiwan. The staff is so friendly. Popular for waffles but I love their tea eggs, veggie noodles, turnip cakes, & shrimp balls!', 'Egg waffles!']","['19107', 39.95332619946006, -75.15637210662301]",$$,Yes,No,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
